front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
115,115,200,200,35,35,44,44,0,1,0,0,1,0
65,115,200,200,38,35,44,44,0,1,0,0,1,0
112,65,200,200,37,38,45,44,0,1,0,0,1,0
59,112,200,200,34,37,51,45,0,1,0,0,1,0
58,59,200,200,37,34,51,51,0,1,0,0,1,0
101,58,200,200,164,37,54,51,0,1,0,0,1,0
97,101,200,200,159,164,55,54,0,1,0,0,1,0
94,97,200,200,156,159,38,55,0,1,0,0,1,0
89,94,200,200,154,156,62,38,0,1,0,0,1,0
86,89,200,200,152,154,37,62,0,1,0,0,1,0
82,86,200,200,150,152,38,37,0,0,1,0,1,0
78,82,200,200,147,150,38,38,0,0,1,0,0,1
65,78,78,200,123,147,73,38,0,0,1,0,0,1
64,65,73,78,119,123,75,73,0,0,1,0,0,1
70,64,70,73,117,119,77,75,0,0,1,0,0,1
68,70,58,70,113,117,79,77,0,1,0,0,0,1
68,68,58,58,111,113,64,79,0,1,0,0,1,0
66,68,63,58,108,111,84,64,0,1,0,0,1,0
64,66,60,63,106,108,51,84,0,1,0,0,1,0
62,64,58,60,103,106,88,51,0,0,1,0,1,0
61,62,57,58,101,103,72,88,0,0,1,0,0,1
102,61,56,57,99,101,58,72,0,0,1,0,0,1
97,102,56,56,97,99,58,58,0,1,0,0,0,1
93,97,56,56,94,97,94,58,0,1,0,0,1,0
90,93,56,56,92,94,99,94,0,1,0,0,1,0
86,90,55,56,95,92,101,99,0,1,0,0,1,0
83,86,54,55,86,95,102,101,0,1,0,0,1,0
80,83,55,54,88,86,98,102,0,1,0,0,1,0
77,80,54,55,79,88,101,98,0,0,1,0,1,0
73,77,54,54,84,79,110,101,0,0,1,0,0,1
70,73,56,54,200,84,103,110,0,1,0,0,0,1
