front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,84,82,53,53,0,1,0,0,1,0
120,120,120,120,84,84,54,53,0,1,0,0,1,0
120,120,120,120,83,84,54,54,0,1,0,0,1,0
120,120,120,120,82,83,54,54,0,1,0,0,1,0
120,120,120,120,82,82,55,54,0,1,0,0,1,0
120,120,120,120,82,82,56,55,0,0,1,0,1,0
120,120,120,120,80,82,56,56,0,0,1,0,0,1
120,120,120,120,78,80,58,56,0,0,1,0,0,1
120,120,120,120,74,78,59,58,0,0,1,0,0,1
120,120,120,120,70,74,62,59,0,0,1,0,0,1
120,120,120,120,69,70,64,62,0,0,1,0,0,1
120,120,120,120,65,69,67,64,0,0,1,0,0,1
120,120,120,120,62,65,71,67,0,0,1,0,0,1
120,120,120,120,59,62,74,71,0,0,1,0,0,1
120,120,120,120,58,59,79,74,0,0,1,0,0,1
120,120,120,120,56,58,85,79,0,0,1,0,0,1
120,120,120,120,54,56,89,85,0,1,0,0,0,1
120,120,120,120,53,54,95,89,0,1,0,0,1,0
120,120,120,120,52,53,100,95,0,1,0,0,1,0
120,120,120,120,51,52,97,100,0,1,0,0,1,0
120,120,120,120,50,51,99,97,0,1,0,0,1,0
120,120,120,120,50,50,101,99,0,1,0,0,1,0
120,120,115,120,50,50,102,101,0,1,0,0,1,0
120,120,111,115,49,50,100,102,0,1,0,0,1,0
120,120,120,111,48,49,100,100,0,1,0,0,1,0
120,120,105,120,48,48,100,100,0,1,0,0,1,0
120,120,97,105,47,48,103,100,0,1,0,0,1,0
120,120,120,97,46,47,99,103,0,1,0,0,1,0
120,120,107,120,46,46,96,99,0,1,0,0,1,0
120,120,101,107,46,46,98,96,0,1,0,0,1,0
120,120,102,101,45,46,98,98,0,1,0,0,1,0
120,120,100,102,44,45,92,98,0,1,0,0,1,0
120,120,99,100,44,44,97,92,0,1,0,0,1,0
120,120,96,99,43,44,96,97,0,1,0,0,1,0
120,120,120,96,43,43,94,96,0,1,0,0,1,0
120,120,89,120,42,43,99,94,0,1,0,0,1,0
120,120,95,89,41,42,93,99,0,1,0,0,1,0
120,120,87,95,41,41,94,93,0,1,0,0,1,0
120,120,86,87,40,41,87,94,0,1,0,0,1,0
120,120,88,86,40,40,89,87,0,1,0,0,1,0
120,120,83,88,38,40,91,89,0,1,0,0,1,0
120,120,84,83,39,38,90,91,0,1,0,0,1,0
120,120,82,84,38,39,89,90,0,1,0,0,1,0
120,120,80,82,37,38,87,89,0,1,0,0,1,0
120,120,80,80,37,37,86,87,0,1,0,0,1,0
120,120,79,80,36,37,85,86,1,0,0,0,1,0
120,120,78,79,36,36,89,85,1,0,0,1,0,0
120,120,76,78,35,36,82,89,1,0,0,1,0,0
120,120,87,76,36,35,74,82,1,0,0,1,0,0
120,120,96,87,36,36,66,74,1,0,0,1,0,0
120,120,120,96,37,36,63,66,1,0,0,1,0,0
120,120,120,120,37,37,57,63,1,0,0,1,0,0
120,120,120,120,38,37,53,57,1,0,0,1,0,0
120,120,120,120,39,38,49,53,1,0,0,1,0,0
120,120,120,120,41,39,46,49,1,0,0,1,0,0
120,120,120,120,42,41,43,46,1,0,0,1,0,0
120,120,120,120,43,42,41,43,0,1,0,1,0,0
120,120,120,120,46,43,39,41,0,1,0,0,1,0
120,120,120,120,47,46,39,39,0,1,0,0,1,0
120,120,120,120,48,47,39,39,0,1,0,0,1,0
120,120,120,120,47,48,39,39,0,1,0,0,1,0
120,120,120,120,47,47,39,39,0,1,0,0,1,0
120,120,120,120,48,47,39,39,0,1,0,0,1,0
120,120,120,120,48,48,39,39,0,1,0,0,1,0
120,120,120,120,48,48,38,39,0,1,0,0,1,0
120,120,120,120,49,48,38,38,0,1,0,0,1,0
120,120,120,120,48,49,39,38,0,1,0,0,1,0
120,120,120,120,49,48,39,39,0,1,0,0,1,0
120,120,120,120,49,49,39,39,0,1,0,0,1,0
120,120,120,120,49,49,39,39,0,1,0,0,1,0
120,120,120,120,50,49,40,39,0,1,0,0,1,0
120,120,120,120,49,50,39,40,0,1,0,0,1,0
120,120,120,120,48,49,40,39,0,1,0,0,1,0
120,120,120,120,49,48,40,40,0,1,0,0,1,0
120,120,120,120,50,49,40,40,0,1,0,0,1,0
120,120,120,120,49,50,40,40,0,1,0,0,1,0
120,120,120,120,50,49,40,40,0,1,0,0,1,0
120,120,120,120,50,50,40,40,0,1,0,0,1,0
120,120,120,120,50,50,40,40,0,1,0,0,1,0
120,120,120,120,50,50,40,40,0,1,0,0,1,0
120,120,120,120,50,50,40,40,0,1,0,0,1,0
120,120,120,120,50,50,41,40,0,1,0,0,1,0
120,120,120,120,50,50,40,41,0,1,0,0,1,0
120,120,120,120,49,50,40,40,0,1,0,0,1,0
120,120,120,120,50,49,41,40,0,1,0,0,1,0
120,120,120,120,49,50,41,41,0,1,0,0,1,0
120,120,120,120,49,49,40,41,0,1,0,0,1,0
120,120,120,120,50,49,41,40,0,1,0,0,1,0
120,120,120,120,50,50,42,41,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,50,50,41,42,0,1,0,0,1,0
120,120,120,120,49,50,42,41,0,1,0,0,1,0
120,120,120,120,50,49,42,42,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,51,50,42,42,0,1,0,0,1,0
120,120,120,120,49,51,42,42,0,1,0,0,1,0
120,120,120,120,50,49,42,42,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,50,50,43,42,0,1,0,0,1,0
120,120,120,120,50,50,43,43,0,1,0,0,1,0
120,120,120,120,49,50,43,43,0,1,0,0,1,0
120,120,120,120,49,49,43,43,0,1,0,0,1,0
120,120,120,120,49,49,43,43,0,1,0,0,1,0
120,120,120,120,49,49,43,43,0,1,0,0,1,0
120,120,120,120,49,49,43,43,0,1,0,0,1,0
